ENSG00000175305,2.2901096678,17044
ENSG00000164692,2.2885767587,7584
ENSG00000126231,2.2882291348,5519
ENSG00000138435,2.2869006173,793
ENSG00000085999,2.2866935554,10736
ENSG00000176058,2.2864705118,18616
ENSG00000204140,2.2854936125,3100
ENSG00000214530,2.2851361087,4366
ENSG00000129195,2.2820184176,12334
ENSG00000128564,2.2802798432,7399
ENSG00000187634,2.2777640055,9938
ENSG00000173404,2.2756546153,14839
ENSG00000121152,2.2749515302,921
ENSG00000165731,2.2748859989,9272
ENSG00000049768,2.2732274691,6733
ENSG00000096006,2.2704382712,13880
ENSG00000165304,2.2689651166,4689
ENSG00000265766,2.2678589202,4736
ENSG00000258227,2.2669082564,6867
ENSG00000137812,2.2647648153,15195
ENSG00000133466,2.2647630087,5566
ENSG00000145681,2.2612437046,12610
ENSG00000186912,2.2576299132,266
ENSG00000130675,2.2576066973,674
ENSG00000173239,2.2566744497,14163
ENSG00000164283,2.2548258788,7027
ENSG00000165309,2.252628379,16137
ENSG00000127561,2.2521152659,4443
ENSG00000108106,2.2508579616,6269
ENSG00000141668,2.2490833032,16701
ENSG00000173627,2.2461865708,8336
ENSG00000109265,2.244578006,1315
ENSG00000273802,2.2442358242,15690
ENSG00000157601,2.2396361467,13074
ENSG00000186810,2.2392630305,6126
ENSG00000101438,2.2391984583,15499
ENSG00000226650,2.2383658475,14338
ENSG00000189013,2.2338296275,12282
ENSG00000143369,2.2317766391,18684
ENSG00000152086,2.2235765183,14500
ENSG00000106688,2.2223216554,16307
ENSG00000183242,2.2213191339,7642
ENSG00000013810,2.2206434118,3315
ENSG00000113088,2.2183071841,11905
ENSG00000142694,2.2148077483,15842
ENSG00000170054,2.2144457355,14306
ENSG00000111537,2.2108072606,12307
ENSG00000144810,2.2075740696,9840
ENSG00000117152,2.2073233018,6854
ENSG00000128271,2.206266232,7316
ENSG00000122952,2.2030233983,16479
ENSG00000198944,2.2009694714,18894
ENSG00000187037,2.2007133192,10109
ENSG00000120075,2.1950290383,12200
ENSG00000065328,2.1926945155,10597
ENSG00000093009,2.1897163874,11195
ENSG00000103254,2.1892300684,13929
ENSG00000277075,2.1878897432,6746
ENSG00000185352,2.182368944,18863
ENSG00000107165,2.1820289317,9203
ENSG00000236060,2.1794986926,16443
ENSG00000145386,2.179305738,9573
ENSG00000185130,2.1792659497,2831
ENSG00000165480,2.1777669068,7215
ENSG00000114248,2.1768172888,7623
ENSG00000104522,2.1761252444,2443
ENSG00000129038,2.1724924868,17801
ENSG00000163888,2.1616035974,1831
ENSG00000170290,2.1615858891,15944
ENSG00000009709,2.1594642918,15017
ENSG00000125999,2.1584826653,6661
ENSG00000184661,2.1573247429,16048
ENSG00000172602,2.1565853762,18461
ENSG00000008735,2.1561234435,3863
ENSG00000181323,2.1547610191,6474
ENSG00000111331,2.1531116292,12298
ENSG00000205846,2.1526805831,18614
ENSG00000197172,2.1524440483,12804
ENSG00000168131,2.1521537948,10682
ENSG00000101412,2.1464844564,3775
ENSG00000069696,2.1451567764,5498
ENSG00000137807,2.1387337341,9651
ENSG00000123407,2.1383304604,12686
ENSG00000185745,2.1370485002,9092
ENSG00000125879,2.1352210513,11390
ENSG00000269404,2.1342093024,5098
ENSG00000174156,2.1334773594,16585
ENSG00000106211,2.1319842969,15663
ENSG00000152766,2.1301945307,5632
ENSG00000104147,2.128349358,10762
ENSG00000105707,2.1264879596,5947
ENSG00000160606,2.1261891911,12533
ENSG00000189057,2.1243832654,6582
ENSG00000157766,2.1225383527,15073
ENSG00000133110,2.1203344289,6418
ENSG00000150722,2.1121556987,631
ENSG00000136457,2.1105828905,16583
ENSG00000105668,2.1100987363,18889
ENSG00000126353,2.1079723662,3159
ENSG00000118946,2.10767232,4057
ENSG00000101210,2.1052984054,7372
ENSG00000106624,2.1046126136,17763
ENSG00000198901,2.1028692188,17071
ENSG00000189159,2.1022468505,7238
ENSG00000123485,2.10071012,15788
ENSG00000051180,2.0999991549,14687
ENSG00000215784,2.0984820837,3731
ENSG00000131153,2.0958266779,1517
ENSG00000094804,2.0958028885,11477
ENSG00000153132,2.0955460354,5979
ENSG00000070886,2.0913493145,7890
ENSG00000146410,2.0910670244,8904
ENSG00000166959,2.0909289478,18099
ENSG00000170608,2.0905431683,15344
ENSG00000089127,2.0898287716,17696
ENSG00000105251,2.089788445,2555
ENSG00000124812,2.0877450678,9462
ENSG00000276180,2.0875656051,1115
ENSG00000141574,2.0872163724,1569
ENSG00000171320,2.0841021635,16280
ENSG00000265531,2.0818550896,824
ENSG00000163499,2.0818036787,9748
ENSG00000179546,2.0743516261,11145
ENSG00000179772,2.070969989,9369
ENSG00000158477,2.0699477971,15804
ENSG00000137571,2.0664149168,14040
ENSG00000171241,2.0656231588,8006
ENSG00000143412,2.0655616288,15064
ENSG00000117472,2.0649036894,15721
ENSG00000143195,2.0613271875,18593
ENSG00000188322,2.0610699803,17894
ENSG00000170498,2.0584174183,6428
ENSG00000187475,2.0578636054,17395
ENSG00000213005,2.0573857677,2728
ENSG00000171126,2.0539092111,10426
ENSG00000240403,2.0511594967,2620
ENSG00000134824,2.0509673737,9404
